3599:81,17,76,698,40,616,5663,302,564,2139
3609:17,302,654,361,84,616,29,58,354,76
3610:17,302,76,654,8,1102,616,138,354,736
3613:986,112109,901,2630,2139,70,226,100877,107830,17
3628:17,616,76,327,542,650,62,654,58,902
3656:17,654,616,58,29,84,76,8,650,138
3657:17,58,84,616,1102,354,650,76,866,138
3663:58,1102,542,76,650,354,564,301,736,70
3674:302,58,8,84,29,542,518,76,650,1102
3684:2414,6901,9877,10236,17990,18102,568,190,332,394
3685:70,17,81,76,10039,564,302,654,616,500
3686:81,431,1326,3214,3599,5292,5767,14635,25230,46540
3692:17,654,302,616,29,289,84,76,650,285
3694:17,302,616,76,8,650,654,58,84,564
3701:302,654,58,8,616,354,29,518,138,76
3702:17,76,3159,698,302,8,84,4171,564,2008
3717:17,654,58,84,76,29,564,1102,542,354
3721:654,58,84,616,1102,650,354,76,518,301
3728:76,17,698,885,1069,564,16995,654,40,2139
3735:29,8,76,138,301,6,101,289,15,70
3736:302,654,84,58,616,29,650,8,1102,70
3737:302,654,58,616,84,650,866,29,354,8
3751:17,654,616,58,8,84,29,76,650,1102
3752:17,302,361,29,58,84,354,616,1102,76
3800:302,654,58,1102,542,29,354,138,736,101
3811:533,76,19561,8443,36815,15545,54909,55891,62094,66796
3820:17,58,616,354,8,650,76,866,518,301
3840:654,1102,58,354,866,616,8,138,650,76
3846:17,654,302,58,564,650,8,289,84,518
3849:58,866,616,8,138,76,650,736,70,518
3850:654,58,29,616,354,518,76,138,866,736
3857:302,654,1102,58,29,8,616,354,866,76
3859:17,302,616,58,84,29,8,289,518,76
3862:17,302,654,616,58,76,84,8,354,542
3888:17,302,76,654,81,84,58,70,8,616
3911:17,302,616,654,58,409,650,518,238,236
3921:81,986,17,70,1749,500,780,1884,7211,2967
3929:302,654,616,58,84,8,650,736,866,70
3930:17,654,616,58,84,29,8,518,76,1102
3934:17084,226,31149,33373,6823,157,1208,5111,5554,5627
3947:302,654,84,58,616,354,650,518,1102,29
3950:302,654,84,8,1102,354,301,138,564,285
3962:17,302,616,654,58,76,8,84,29,564
3974:7008,2303,8258,38716,81362,103304,42150,76,698,81
3975:17,302,58,654,650,8,29,542,84,76
3988:81,17,986,226,500,70,780,302,616,1888
4001:1,1,1,1,1,1,1,1,1,1
4006:17,302,654,58,146,616,301,29,8,84
4007:81,226,986,17,76,5767,140,616,70,1888
4008:17,226,302,654,138,84,76,899,354,866
4009:17,616,76,302,542,654,58,8,518,564
4028:81,3423,986,1888,7211,8511,226,2241,500,5767
4031:17,76,302,650,58,8,616,564,81,84
4035:3207,2403,2714,1827,17,2696,774,1524,3506,2816
4053:17,616,302,654,58,76,8,70,84,650
4064:302,654,84,76,650,8,1102,354,138,861
4067:17,654,58,76,650,8,84,542,861,518
4068:302,17,65,327,616,508,650,84,2200,76
4069:1102,354,650,518,736,138,542,289,285,70
4075:1,1,1,1,1,1,1,1,1,1
4076:25271,87178,31273,46579,65579,91878,44898,2139,39934,30861
4084:17,654,29,84,8,650,861,76,1102,518
4091:17,302,654,616,58,8,29,1102,518,542
4098:276,2252,2485,3900,4864,6456,9041,9862,11166,11450
4103:302,654,84,58,616,29,76,866,354,1102
4104:302,654,76,84,616,58,8,29,736,866
4124:168,719,984,4,8860,5480,5557,661,3601,463
4132:17,616,302,654,8,58,542,650,15,564
4134:12084,202,44239,111949,122533,33892,34013,62,14394,17613
4138:17,2162,302,875,84,70,654,1119,76,8
4140:168,2337,1326,76,719,1528,2153,226,6097,463
4149:1,1,1,1,1,1,1,1,1,1
4158:17,168,564,302,719,698,1460,654,81,226
4164:17,302,2162,654,84,616,70,875,1119,58
4167:17,4364,302,1606,518,654,84,736,70,301
4171:57427,111964,931,9289,73510,8321,19302,5112,13407,5522
4177:17,616,302,654,76,8,58,518,736,542
4179:17,302,58,616,84,354,1102,866,650,6
4184:616,84,1102,354,650,76,8,301,866,736
4190:20194,1556,20154,31469,35640,50100,70490,108157,17,429
4209:38904,1164,361,866,45182,61418,1223,1326,2025,3361
4210:17,58,101,654,302,616,84,8,518,76
4211:4600,28789,43926,88132,91309,100732,108608,1,1,1
4213:302,654,84,76,1102,542,564,289,861,138
4223:1,1,1,1,1,1,1,1,1,1
4237:302,654,518,616,58,354,29,76,301,736
4242:17,302,616,654,58,84,518,76,650,29
4248:83762,29509,32758,16247,25889,39946,88504,375,2048,2075
4249:17,564,302,650,654,616,58,168,70,866
4265:17,302,654,58,616,29,866,239,2868,6
4269:17,58,616,29,84,354,1102,650,8,301
4273:302,654,84,58,76,866,29,616,301,70
4275:17,654,58,616,84,29,76,8,1102,354
4277:17,654,58,29,8,76,518,354,138,542
4281:17,302,58,29,76,650,84,8,861,6
4301:17,302,654,616,84,76,29,354,650,8
4303:17,302,616,654,58,84,518,650,736,1102
4304:302,84,650,8,301,1102,138,518,70,542
4344:17,302,654,58,29,84,650,76,8,542
4353:17,787,302,654,8,84,76,327,23370,518
4357:17,302,564,616,654,58,650,866,8,736
4365:168,76,2318,719,17,463,2259,302,238,1326
4371:17,616,302,654,58,8,508,931,76,84
4372:302,654,84,58,616,76,354,70,138,29
4399:17,58,616,84,518,1102,650,76,542,138
4400:17,302,654,58,616,650,8,84,564,29
4407:58,29,616,84,354,1102,76,650,8,138
4424:14602,47755,83937,12222,44885,76002,826,861,1558,3517
4426:4455,29047,50294,12906,42487,85105,95591,8764,35303,31820
4436:17,76,302,616,654,736,8,70,508,58
4453:8,40,81,157,225,500,840,931,1208,1460
4457:17,8,654,302,616,84,58,245,542,76
4458:17,616,364,542,353,2268,65,6,7901,6491
4466:17,84,1102,76,138,8,301,650,736,6
4469:17,654,29,542,8,84,650,76,518,289
4482:17,302,58,29,8,84,564,861,518,6
4507:302,84,654,58,616,1102,518,354,76,29
4514:17,654,866,29,76,58,616,84,650,354
4517:302,58,1102,616,354,29,138,650,518,866
4519:1239,3223,6130,27460,37309,107592,17,359,18722,49928
4522:26509,3522,214,15163,40840,6223,54390,1528,1332,26525
4530:17,302,654,58,650,564,8,29,84,138
4537:17,302,40356,8,7649,22713,654,186,616,58
4543:17,866,76,302,654,616,2139,564,58,8
4562:17,302,564,650,616,654,58,736,8,84
4578:17,29,84,650,76,1102,8,354,736,138
4588:17,302,58,616,29,84,76,1102,354,650
4618:17,245,441,4268,302,1410,70,94,65,353
4633:8977,35545,21206,100082,81381,69282,106297,7098,16487,82785
4637:3926,8764,35303,986,35703,25990,69811,79749,80020,100737
4640:58,29,84,76,650,354,8,1102,138,301
4641:189,2880,1527,4825,3107,6434,12990,8848,5624,17
4642:302,654,616,1102,8,76,29,354,650,70
4651:17,302,654,58,616,29,650,76,6,542
4665:654,58,616,84,29,8,650,1102,354,138
4666:4479,1,1,1,1,1,1,1,1,1
4682:22920,931,698,7454,76,14714,37778,10937,1546,3847
4687:302,58,29,84,616,354,1102,866,650,76
4692:302,654,84,58,616,29,354,866,301,8
4696:1,1,1,1,1,1,1,1,1,1
4702:13617,5197,3509,67691,60121,83972,7386,34813,36929,47507
4730:302,654,84,58,616,29,354,76,1102,866
4736:302,866,654,84,48,354,58,29,76,1187
4745:17,302,84,518,564,736,301,542,101,289
4749:17,302,564,654,616,650,58,70,8,354
4751:25910,8167,3477,45095,81,3126,2967,12332,14841,1888
4760:76,17,2848,6387,866,361,2139,22614,40263,22856
4762:17,302,654,616,58,76,84,736,8,542
4767:17,302,564,654,650,616,58,866,361,698
4774:58,616,354,650,518,866,138,76,301,736
4779:18056,8543,813,45562,11966,132,67110,5882,15433,17111
4788:302,654,1102,58,616,518,29,301,866,650
4789:1,1,1,1,1,1,1,1,1,1
4794:302,654,84,58,616,29,650,354,866,301
4796:10503,8454,76,27291,33562,17,42440,5767,21963,840
4797:1102,518,736,564,866,61,224,363,32,62
4802:302,654,84,58,616,29,354,866,48,1102
4816:17,302,736,654,4032,14026,58,616,224,138
4831:654,29,58,84,616,1102,354,866,650,76
4834:17,302,654,616,58,8,518,84,542,245
4852:17,2303,8258,38716,81362,103304,564,4589,3514,53416
4863:17,302,84,654,616,8,58,76,354,650
4870:17,361,302,616,654,58,29,84,76,650
4875:654,58,616,29,84,76,1102,8,354,301
4889:302,654,58,1102,616,8,866,650,70,736
4894:866,17,76,698,4880,302,654,81,254,70
4898:1,1,1,1,1,1,1,1,1,1
4910:302,654,84,58,29,616,354,866,1102,301
4919:17,302,654,616,58,84,76,138,29,8
4926:302,654,84,58,616,29,8,650,354,76
4934:1352,10041,2880,1527,157,3107,1712,2548,17,4825
4935:1410,4187,1521,4364,17921,1037,1099,3527,2983,7173
4944:378,30117,113789,302,17,76,68,1556,12329,31469
4946:17,70,76,81,302,84,616,654,8,354
4949:9354,40,8454,654,84167,508,3913,6733,7624,24348
4951:1205,4991,76,508,1410,3643,3159,2917,986,698
4956:17,654,29,76,58,616,84,650,866,138
4961:17,81,76,840,70,2139,2292,654,5812,302
4984:4826,29,205,236,244,302,616,1318,2512,2618
4986:17,654,616,29,84,8,76,70,650,354
4991:1,1,1,1,1,1,1,1,1,1
4992:17,302,654,616,58,29,542,15,8,650
4998:17,302,58,29,84,650,76,8,354,138
5001:17,302,616,58,84,650,76,29,518,1102
5002:6503,8660,5502,26849,13889,33774,247,74954,17185,52460
5006:17,302,654,58,616,76,81,29,226,70
5007:17,441,710,2715,76,2548,4268,5117,1410,774
5011:3548,698,802,115725,117347,96,8167,34773,238,760
5015:17,4268,302,15,1119,616,8,787,58,774
5018:654,58,84,616,29,1102,650,76,518,354
5031:302,654,84,58,1102,518,76,354,29,650
5039:1002,3506,16036,1340,14955,4696,18783,24838,31492,441
5040:17,302,616,654,58,84,518,15,76,650
5047:17,616,32,564,542,302,58,654,787,61
5048:17,500,6491,76,18239,650,616,785,238,81
5079:58,616,84,354,76,1102,8,138,301,736
5086:17,76,866,70,302,654,616,58,262,500
5088:17,302,616,58,650,654,289,76,554,8
5089:17,302,654,29,58,650,76,616,224,116
5090:17,13408,30472,33941,41570,57521,59017,91608,99952,117859
5097:17,1644,508,76,8,616,302,70,8011,654
5107:17,787,354,302,654,70,866,58,616,361
5108:81,17,76,5812,2292,2139,17403,70,361,226
5119:302,84,654,616,58,518,1102,76,650,736
5120:361,866,17,546,698,40,2139,76,302,616
5129:168,719,5738,5480,76,984,760,827,8860,2318
5147:654,58,29,84,650,76,1102,8,354,138
5148:1,1,1,1,1,1,1,1,1,1
5176:17,654,302,616,101,29,84,76,650,8
5180:17,167,2675,2992,9438,105809,109445,122327,12218,74403
5188:17,76,508,4755,226,1589,1352,1991,441,302
5202:1,1,1,1,1,1,1,1,1,1
5207:17,29017,33239,47534,58113,16671,60963,73991,81304,94411
5208:17,84,1102,354,138,650,76,518,736,866
5214:17,302,76,84,736,654,119,616,8,518
5217:17,302,616,654,58,650,76,29,564,15
5247:17,616,58,654,302,542,1196,15,518,861
5271:70,17,76,81,36535,75582,2967,302,901,616
5276:73638,19929,20744,20963,32280,36752,37455,47134,58142,7573
5279:17,302,58,29,8,736,650,518,289,564
5288:302,654,84,58,616,29,354,76,866,8
5294:17,2162,302,84,875,654,8,245,518,616
5299:654,58,616,84,650,354,8,1102,138,866
5300:17,302,354,654,1102,616,58,84,44923,8
5306:17,302,654,616,58,8,518,15,564,29
5307:1,1,1,1,1,1,1,1,1,1
5309:48,17,84,302,654,70,354,518,4420,736
5323:724,25412,650,6189,103121,82586,236,1764,50566,70927
5325:99343,16073,68501,100151,8611,62270,89362,105630,20618,40273
5329:17,1119,84,4420,302,70,736,947,654,354
5335:302,654,1102,8,354,29,58,866,616,138
5358:17,873,302,616,8,654,84,76,119,736
5361:17,302,58,29,616,84,354,1102,8,518
5364:17,564,70,10305,14890,21442,2512,7450,1069,1992
5378:302,8,29,76,518,354,650,289,138,15
5385:58,616,8,138,866,301,650,736,76,518
5387:17,84,650,76,8,354,1102,138,6,285
5397:29,616,84,354,1102,76,866,650,301,8
5398:654,302,17,58,616,518,692,71206,542,866
5403:654,58,29,84,76,650,1102,354,8,736
5425:17,302,654,616,84,8,76,29,518,650
5433:654,58,29,84,616,1102,76,354,866,224
5434:17,81,226,70,76,654,302,508,616,58
5435:17,654,1102,616,58,29,354,650,76,138
5436:302,654,1102,354,29,8,76,58,138,301
5438:302,654,1102,616,518,58,354,29,76,301
5449:81,17,5663,76,616,650,2139,13785,564,302
5455:17,302,654,58,8,76,518,84,650,564
5456:17,8,302,518,616,654,84,58,76,101
5458:17,441,616,4444,302,2557,1205,8,245,8873
5462:302,654,84,616,58,354,8,29,76,301
5472:3423,226,780,2241,5767,986,262,17,500,7211
5474:302,58,84,8,76,1102,650,518,301,138
5477:4889,1397,5975,9054,37419,14268,2510,226,378,564
5478:10451,31037,3307,827,17,1410,302,1205,14754,24120
5479:17,986,76,508,81,327,238,542,65,2200
5480:84,58,616,354,8,76,650,138,301,866
5499:3939,7211,226,17,140,8283,3718,1749,229,6108
5500:3578,14297,16211,19544,30759,35016,42389,49627,51176,52778
5502:17,14035,27705,7905,85435,102122,273,17123,21828,654
5512:17,616,302,654,58,76,8,564,15,518
5527:302,654,84,58,616,29,76,354,8,1102
5529:1,1,1,1,1,1,1,1,1,1
5530:17,302,58,654,8,650,29,542,76,564
5535:17,226,302,76,654,616,84,138,8,58
5536:67074,34450,100652,1551,17227,63459,69594,84195,94105,17990
5542:17,654,616,302,8,58,518,84,327,76
5551:302,654,58,616,84,866,650,354,8,1102
5562:17,302,58,29,616,84,354,1102,650,736
5580:302,654,616,58,84,518,29,1102,650,354
5584:12968,2260,16360,30078,44959,8820,40870,61753,97784,7940
5601:17,302,58,76,84,8,1102,138,354,542
5611:302,654,58,616,84,76,29,224,8,354
5632:17,302,654,58,84,76,8,1102,542,518
5640:76,1970,698,1069,38974,77518,1164,40,654,2111
5644:4889,1397,5975,9054,14268,2510,8772,6311,378,306
5645:17,76,654,302,84,616,901,361,138,301
5656:302,654,1102,616,518,58,354,29,76,736
5666:236,5457,3448,7795,12253,1912,564,14750,10014,4203
5683:17,719,76,302,8860,654,984,84,1528,2318
5691:1,1,1,1,1,1,1,1,1,1
5696:17,8,84,302,654,616,354,58,1102,301
5702:616,84,1102,354,650,76,301,866,8,138
5707:1352,1527,3107,2880,3172,189,1712,12990,24581,6601
5717:8392,9189,12861,17,76,40568,12507,1076,29922,10722
5718:17,361,302,654,84,29,48,76,70,58
5721:17,302,654,84,8,58,1102,101,4275,518
5722:17,302,58,654,76,8,84,29,224,542
5741:58,616,8,76,736,650,518,899,6,285
5765:17,302,654,58,8,76,861,650,84,29
5766:6906,42870,20416,101910,9095,76,262,16964,120,10015
5780:17,302,58,84,29,518,564,354,1102,542
5784:17,302,616,76,58,654,8,650,736,542
5788:3591,1730,719,28577,47847,74483,18709,41373,1,1
5798:17,8,84,302,899,518,654,616,1187,2162
5803:29,1102,8,76,138,736,70,289,6,542
5817:17,58,84,616,1102,650,8,289,518,564
5822:1097,840,2614,44325,28244,17,3241,84,3196,616
5834:17,302,654,616,58,564,650,29,866,8
5858:168,76,719,17,984,226,564,5480,81,302
5863:4671,14259,17,7468,1077,1468,327,11855,378,21479
5864:17,302,654,616,650,70,29,84,866,8
5865:2406,5693,74238,90360,14237,9289,14109,19872,31895,120460
5866:81,226,168,76,731,508,35229,1460,17,5738
5876:185,245,24738,2200,8,16514,6812,2360,2838,4268
5884:17,616,302,8,654,58,542,650,84,15
5890:17,302,654,58,616,84,650,76,354,285
5891:1,1,1,1,1,1,1,1,1,1
5892:1,1,1,1,1,1,1,1,1,1
5894:17,76,302,8,654,226,70,1326,564,81
5896:6779,14817,43442,65127,118550,119275,297,327,336,388
5904:11152,91431,2265,92712,95617,5117,35787,35989,47283,93649
5905:17,84,518,302,1102,616,654,58,101,564
5922:302,654,1102,58,8,29,866,650,76,301
5923:17,616,302,84,654,518,76,58,736,650
5943:17,302,654,616,58,29,84,542,650,8
5947:10860,39828,108822,65522,13683,17342,48966,121824,554,20261
5956:302,654,58,8,84,650,76,29,15,564
5964:17,616,302,58,654,542,8,518,650,564
5978:4146,6545,76692,6117,2857,6901,69474,9843,44385,1385
5990:17,87258,245,14920,616,302,8,14732,654,322
5994:15777,19135,63574,64804,1,1,1,1,1,1
6001:76,719,698,168,40,17,564,1069,5480,984
6002:32798,11309,17,302,866,29849,88824,14718,837,440
6013:5956,12236,12435,3265,1878,18293,167,17,8,11234
6018:17,654,354,302,84,616,301,29,58,8
6020:698,18975,5053,10048,14890,24655,538,23051,21640,76
6027:58,302,654,84,1102,616,8,6,76,650
6031:14642,6974,6673,12407,43032,46666,49173,74776,80208,28854
6062:17,81,302,76,908,84,899,698,654,650
6067:17,302,48,654,84,138,1187,226,354,29
6073:17,58,29,616,84,1102,354,650,76,138
6076:17,58,302,654,650,76,8,542,29,84
6078:19871,1495,17185,17,10492,9289,302,247,8,3672
6083:17,616,654,302,58,301,2548,29,322,15
6093:654,29,361,58,8,138,616,301,736,76
6109:17,302,8,84,616,654,76,650,29,873
6110:40,76,16947,17,262,302,21938,28951,53700,92838
6118:654,58,616,84,29,76,8,354,650,301
6128:84,354,1102,650,76,866,138,8,301,736
6135:1790,1991,508,226,378,70,76,3376,13660,5184
6137:302,58,8,29,354,76,518,138,736,650
6139:17,1102,302,8,654,616,354,518,58,29
6140:17,302,616,58,654,409,650,76,542,564
6145:13186,29,18792,33218,9745,39958,94897,1119,1202,1405
6146:1,1,1,1,1,1,1,1,1,1
6155:302,654,76,84,8,616,245,58,518,354
6161:17,302,76,654,616,650,8,58,84,508
6162:17,302,654,616,289,29,84,8,76,650
6164:3423,986,226,17,262,500,780,76,70,2241
6179:10981,4040,533,7268,5975,18920,39399,7097,17908,33228
6186:17,654,302,616,101,29,8,84,518,650
6192:17,226,302,654,138,76,616,354,84,508
6202:17,302,564,654,616,650,58,866,361,736
6205:17,302,654,354,84,29,58,650,736,616
6207:302,654,84,58,616,29,354,866,8,301
6210:17,302,1102,518,654,58,48,1187,138,354
6219:4755,3107,1527,2880,10041,1352,23191,6434,5624,7880
6228:302,58,84,29,76,1102,354,650,736,138
6270:17,302,654,616,8,1382,58,84,76,518
6271:654,58,84,616,1102,354,866,650,138,76
6274:1,1,1,1,1,1,1,1,1,1
6283:302,654,58,84,616,29,76,354,1102,8
6290:17,654,616,302,58,8,29,101,2232,61
6292:19337,17,2548,76,245,94,12329,8483,65,53788
6298:17,616,302,76,654,58,508,8,84,564
6301:17,616,84,1102,650,76,866,8,6,70
6312:1,1,1,1,1,1,1,1,1,1
6331:3423,226,17,780,986,76,731,500,70,2241
6336:17,302,84,654,76,48,8,616,58,70
6338:302,654,58,616,29,138,1102,8,650,736
6345:302,616,654,58,8,76,84,518,650,736
6351:1913,76,17,361,6387,866,2139,2848,385,500
6357:654,616,58,1102,29,518,354,650,76,138
6371:17,654,58,616,29,650,84,76,8,138
6391:1,1,1,1,1,1,1,1,1,1
6392:17,70,564,302,616,654,58,650,84,518
6395:4755,4825,508,385,1335,327,409,1097,8466,1497
6404:168,76,984,661,463,2642,5480,1326,1528,760
6407:302,1527,654,81,76,84,1352,58,616,8
6413:44,2848,7590,52869,47090,72384,94441,111926,168,81
6420:13677,168,10648,719,984,463,2548,28585,1400,574
6450:654,1102,58,616,29,518,138,650,76,301
6457:17,76,302,398,14470,44315,77984,114321,30143,102509
6469:17,302,654,70,84,58,616,76,29,1462
6475:17,302,616,29,84,361,354,650,1102,301
6520:17,76,70,508,500,780,5767,564,302,654
6536:2983,5195,6960,14906,16350,32347,29732,13700,16463,2846
6543:17,654,616,58,84,29,1102,76,518,138
6555:654,58,616,8,354,138,650,518,361,70
6565:22006,27071,37522,1883,8439,80053,29737,46041,47823,60951
6568:840,3196,2548,5627,27070,5111,14793,197,27094,13049
6569:1,1,1,1,1,1,1,1,1,1
6587:17,302,58,654,650,1822,564,8,861,5343
6593:17,58,29,616,84,1102,76,650,354,8
6594:17,1913,48,302,1187,226,84,654,76,354
6597:17,70,76,302,616,654,564,58,81,698
6600:81,226,70,17,3423,1884,508,76,6545,2379
6601:5465,361,254,866,7194,17,13420,13293,2600,8818
6602:30436,533,2492,4656,5692,7364,12501,16361,20390,35715
6603:8860,12332,17527,12734,297,8167,4575,25910,37042,986
6641:17,302,616,654,58,8,76,84,518,542
6642:302,654,58,616,84,29,650,8,866,1102
6655:17,866,302,654,76,226,354,138,84,29
6658:17,654,302,84,301,58,1102,616,327,70
6671:25960,39897,1830,38470,32970,3536,6379,7011,9354,18879
6676:17,866,302,654,58,616,76,84,29,564
6682:84,58,616,866,138,8,301,650,76,736
6694:6432,26085,36868,36887,88297,89916,90937,4386,27741,31969
6698:1,1,1,1,1,1,1,1,1,1
6723:17,564,168,302,650,654,226,616,984,58
6724:17,226,508,616,302,76,27197,46213,97156,3088
6725:302,17,654,58,84,616,354,1102,866,650
6728:302,654,616,8,84,58,76,29,1102,650
6735:17,58,616,84,354,8,1102,70,564,866
6736:17,616,302,654,84,76,518,58,542,650
6737:17,302,76,654,81,616,58,873,84,8
6749:168,719,8860,5480,1400,135,2642,661,463,5557
6755:17,1102,302,8,654,354,518,29,58,616
6773:616,301,8,518,285,224,6,101,564,226
6792:17,302,654,58,8,518,29,354,650,76
6793:654,1102,29,354,58,8,616,138,866,736
6843:302,654,84,58,616,8,76,29,361,518
6851:17,84,518,1527,3107,10041,2880,302,76,616
6881:6491,500,17,47043,21970,18239,78050,785,6127,91518
6883:17,302,654,58,616,224,76,84,650,29
6886:58,84,616,1102,76,8,650,301,518,736
6889:302,654,84,58,29,616,866,354,301,1102
6894:5152,6922,112582,1,1,1,1,1,1,1
6895:866,17,254,2139,546,76,302,654,5465,70
6898:17,302,616,654,58,650,81,70,40,736
6903:17,302,654,1913,354,84,29,58,736,650
6932:17,224,616,182,654,302,650,58,8,84
6933:17,81,650,76,616,70,5767,302,8,327
6935:40281,56570,60549,17520,25523,36213,39786,52826,97616,104512
6939:17,302,654,84,58,616,138,8,29,76
6948:769,1007,3514,4589,6302,56195,102171,46,4858,14610
6950:1,1,1,1,1,1,1,1,1,1
6958:8,17,70,302,650,866,957,2528,4326,16676
6960:361,17,302,654,76,84,29,354,70,58
6966:3770,25398,2303,8258,38716,81362,103304,42150,3514,4589
6977:473,616,9902,302,654,301,17,294,12876,58
6982:361,17,302,654,76,354,84,29,70,58
6983:1,1,1,1,1,1,1,1,1,1
6984:17,57053,8,542,508,84,947,1119,69814,891
6992:1827,2714,2403,3207,1524,970,3506,245,17,1744
7005:302,654,84,616,58,8,29,76,650,301
7019:17,302,58,76,84,29,8,736,650,354
7027:1,1,1,1,1,1,1,1,1,1
7034:17,302,654,58,8,84,518,29,301,70
7035:302,654,616,58,84,29,76,354,8,650
7036:17,302,654,84,354,58,616,29,76,1102
7044:302,654,84,70,58,866,301,29,616,76
7053:76,17,226,70,508,168,81,719,1023,564
7059:6256,984,58298,109940,2318,661,9874,8860,1326,1069
7069:1,1,1,1,1,1,1,1,1,1
7077:31168,32107,43857,58530,62125,64725,77790,1,1,1
7096:1,1,1,1,1,1,1,1,1,1
7112:75057,1382,2449,120102,71443,81729,107052,23084,66211,102248
7116:17,302,616,654,58,76,650,8,29,245
7118:654,58,616,29,84,76,1102,8,354,138
7133:58,84,616,354,1102,650,866,8,138,301
7137:8563,4943,7082,26165,23213,15202,39684,52245,70580,34038
7140:17,84,518,302,616,1102,654,58,564,101
7159:302,654,84,29,76,1102,301,8,736,650
7173:18525,17,654,58,302,15,285,1119,7841,119
7178:302,322,363,33580,116,2375,9974,268,2683,6057
7183:17,616,650,8,736,301,866,518,6,70
7184:1,1,1,1,1,1,1,1,1,1
7188:1,1,1,1,1,1,1,1,1,1
7192:58,616,84,29,8,76,354,1102,518,301
7196:1,1,1,1,1,1,1,1,1,1
7203:17,302,76,654,354,84,70,29,58,736
